source,file,kind,direction,magnitude,run,size,activity,ns
micro,list_wide_256.json,list,wide,256,1,1282,saving,94049
micro,list_wide_256.json,list,wide,256,1,1282,writing,2952792
micro,named_deep_1.json,named,deep,1,1,11,reading,68100
micro,named_deep_1.json,named,deep,1,1,11,loading,29068
micro,named_deep_1.json,named,deep,1,1,11,saving,10046
micro,named_deep_1.json,named,deep,1,1,11,writing,162049
micro,named_wide_64.json,named,wide,64,1,616,reading,956614
micro,named_wide_64.json,named,wide,64,1,616,loading,56294
micro,named_wide_64.json,named,wide,64,1,616,saving,45541
micro,named_wide_64.json,named,wide,64,1,616,writing,2166256
micro,list_wide_2.json,list,wide,2,1,12,reading,46945
micro,list_wide_2.json,list,wide,2,1,12,loading,47035
micro,list_wide_2.json,list,wide,2,1,12,saving,9517
micro,list_wide_2.json,list,wide,2,1,12,writing,197836
micro,list_deep_2.json,list,deep,2,1,9,reading,114821
micro,list_deep_2.json,list,deep,2,1,9,loading,50216
micro,list_deep_2.json,list,deep,2,1,9,saving,12237
micro,list_deep_2.json,list,deep,2,1,9,writing,189978
micro,list_wide_8.json,list,wide,8,1,42,reading,120506
micro,list_wide_8.json,list,wide,8,1,42,loading,40533
micro,list_wide_8.json,list,wide,8,1,42,saving,11830
micro,list_wide_8.json,list,wide,8,1,42,writing,296876
micro,named_deep_4.json,named,deep,4,1,29,reading,80846
micro,named_deep_4.json,named,deep,4,1,29,loading,25848
micro,named_deep_4.json,named,deep,4,1,29,saving,30188
micro,named_deep_4.json,named,deep,4,1,29,writing,286524
micro,list_deep_8.json,list,deep,8,1,21,reading,59378
micro,list_deep_8.json,list,deep,8,1,21,loading,57111
micro,list_deep_8.json,list,deep,8,1,21,saving,44890
micro,list_deep_8.json,list,deep,8,1,21,writing,236407
micro,named_deep_64.json,named,deep,64,1,427,reading,657390
micro,named_deep_64.json,named,deep,64,1,427,loading,30568
micro,named_deep_64.json,named,deep,64,1,427,saving,68322
micro,named_deep_64.json,named,deep,64,1,427,writing,2255662
micro,list_wide_32.json,list,wide,32,1,162,reading,696512
micro,list_wide_32.json,list,wide,32,1,162,loading,80003
micro,list_wide_32.json,list,wide,32,1,162,saving,26583
micro,list_wide_32.json,list,wide,32,1,162,writing,813548
micro,named_wide_1.json,named,wide,1,1,11,reading,289819
micro,named_wide_1.json,named,wide,1,1,11,loading,40934
micro,named_wide_1.json,named,wide,1,1,11,saving,20500
micro,named_wide_1.json,named,wide,1,1,11,writing,228788
micro,list_deep_16.json,list,deep,16,1,37,reading,911549
micro,list_deep_16.json,list,deep,16,1,37,loading,48957
micro,list_deep_16.json,list,deep,16,1,37,saving,28891
micro,list_deep_16.json,list,deep,16,1,37,writing,401403
micro,list_wide_4.json,list,wide,4,1,22,reading,261660
micro,list_wide_4.json,list,wide,4,1,22,loading,50001
micro,list_wide_4.json,list,wide,4,1,22,saving,13005
micro,list_wide_4.json,list,wide,4,1,22,writing,254205
micro,list_wide_64.json,list,wide,64,1,322,reading,786524
micro,list_wide_64.json,list,wide,64,1,322,loading,82289
micro,list_wide_64.json,list,wide,64,1,322,saving,27614
micro,list_wide_64.json,list,wide,64,1,322,writing,859187
